id_str,from_user,time,text,Target,hashtags
519533622617845760,DarioMolaro,07/10/2014 18:04:02,"https://t.co/XKjHZnQ07a
#EbolaEnFranceLe24Octobre
#RencNum
#showeb2rentree2014
#motscroisés
#LeMag", ," #EbolaEnFranceLe24Octobre
#RencNum
#showeb2rentree2014
#motscroisés
#LeMag"
519416914926657536,LaurePressac,07/10/2014 10:20:17,Mais il faut prévoir plus si vous voulez faire le même projet #abonentendeur #eval #RencNum, , #abonentendeur #eval #RencNum
519416880524976128,leCMN,07/10/2014 10:20:09,A. Dromard : l'objectif de #OFabulis est également de valoriser le travail des agents @leCMN ! #RencNum #eval http://t.co/jr1OEdwKmX, @leCMN , #OFabulis #RencNum #eval 
519416874707480577,lnstmartin,07/10/2014 10:20:07,RT @leCMN: A. Dromard : #Ofabulis permet de créer une expérience participative dans les monuments. #RencNum #Eval http://t.co/8BsMJlp14d, @leCMN , #Ofabulis #RencNum #Eval 
519416849227055104,SauvonslaBnF,07/10/2014 10:20:01,RT @Cleliadh: Est ce qu'un #jeuvidéo peut être utile pour faire connaître le #patrimoine ? Plusieurs questions posées par @edwigelel #eval …, @Cleliadh @edwigelel , #jeuvidéo #patrimoine #eval 
519416842230976512,LaurePressac,07/10/2014 10:20:00,Budget de @OFabulis : subvention du Conseil régional IDF 60 000€ + le CMN à hauteur de 30 000€ + du temps des chercheuses #eval #RencNum, @OFabulis , #eval #RencNum
519416791588933632,comcomclaire,07/10/2014 10:19:48,Budget O Fabulis:  subvention conseil général 60K€ + 30K€ via @leCMN + tps du presta et universitaires dev en 9 mois #RencNum #Eval, @leCMN , #RencNum #Eval
519416767488466944,N_Paquet,07/10/2014 10:19:42,RT @Cleliadh: Est ce qu'un #jeuvidéo peut être utile pour faire connaître le #patrimoine ? Plusieurs questions posées par @edwigelel #eval …, @Cleliadh @edwigelel , #jeuvidéo #patrimoine #eval 
519416765869469696,LaurePressac,07/10/2014 10:19:41,la question qui tue : le budget ! #deschiffres #eval #RencNum, , #deschiffres #eval #RencNum
519416763336110080,Chabadie,07/10/2014 10:19:41,RT @AuroreGallarino: #RencNum #eval Comment on a 3Disé les photos des monuments?Coulisses de @OFabulis par @leCMN et @uvsq ! #Azaylerideau …, @AuroreGallarino @OFabulis @leCMN @uvsq , #RencNum #eval #Azaylerideau 
519416701574991872,Mr_mecenat,07/10/2014 10:19:26,"RT @Chabadie: Valorisation des agents, 1ers contacts des visiteurs &gt; très important pour @leCMN, idée tout à fait louable ! #bravo #RencNum…", @Chabadie @leCMN , #bravo #RencNum…
519416693328986112,LePrinceAMG,07/10/2014 10:19:24,"RT @TTMobile_fr: TT FRANCE 10:05
1.#EbolaEnFranceLe24Octobre
2.#PendantLesVacancesJeVais
3.#MotsCroises
4.#RencNum
5.#ForzaJules
6.Twin Pea…", @TTMobile_fr , #EbolaEnFranceLe24Octobre #PendantLesVacancesJeVais #MotsCroises #RencNum #ForzaJules 
519416679739445248,celinesalvetat,07/10/2014 10:19:21,#RencNum #eval @OFabulis Très intéressante expérience de visites de lieux non accessibles #HorsLesMurs, @OFabulis ,#RencNum #eval #HorsLesMurs
519416661410328577,remiforall,07/10/2014 10:19:17,"RT @MuzeoNum: Cet après-midi pour la 1° table-ronde #Muzeonum, @comcomclaire, @remiforall et Xavier Derégel discutent du web au musée #Renc…", @MuzeoNum @comcomclaire @remiforall , #Muzeonum #Renc…
519416658528833536,LesZinfosDu3e,07/10/2014 10:19:16,RT @GuidiGO_app: Fiers de porter un projet participatif &amp; scolaire retenu par le MCC avec @maraisculture @cg72fr http://t.co/FEnUDZIqtK #Re…, @GuidiGO_app @maraisculture @cg72fr , #Re…
519416638194860032,Museocom,07/10/2014 10:19:11,Le jeu peut-il être un facteur de développement des publics dans les monuments? Nous on parie que oui! Bravo @leCMN! #rencnum #heritageisfun, @leCMN , #rencnum #heritageisfun
519416600664240129,mrgx_a,07/10/2014 10:19:02,"@OFabulis et le @leCMN cherchent à valoriser le travail des agents, 1er contact ac les visiteurs #bellementalité #rencnum #eval",@OFabulis @leCMN , #bellementalité #rencnum #eval
519416580984561664,IndreetLoire37,07/10/2014 10:18:57,RT @AuroreGallarino: #RencNum #eval Comment on a 3Disé les photos des monuments?Coulisses de @OFabulis par @leCMN et @uvsq ! #Azaylerideau …, @AuroreGallarino @OFabulis @leCMN @uvsq , #RencNum #eval #Azaylerideau 
519416576425332736,GillesSdc,07/10/2014 10:18:56,RT @AuroreGallarino: #RencNum #eval Comment on a 3Disé les photos des monuments?Coulisses de @OFabulis par @leCMN et @uvsq ! #Azaylerideau …, @AuroreGallarino @OFabulis @leCMN @uvsq , #RencNum #eval #Azaylerideau 
519416512554487808,ClaireSolery,07/10/2014 10:18:41,"RT @WeAreMuseums: Nous serons au #RencNum de 12h30 à 14h, passez nous poser toutes vos questions sur #wam !", @WeAreMuseums , #RencNum #wam 
519416491289354240,Chabadie,07/10/2014 10:18:36,"Valorisation des agents, 1ers contacts des visiteurs &gt; très important pour @leCMN, idée tout à fait louable ! #bravo #RencNum #Eval", @leCMN , #bravo #RencNum #Eval
519416477808873472,leCMN,07/10/2014 10:18:33,A. Dromard : #Ofabulis permet de créer une expérience participative dans les monuments. #RencNum #Eval http://t.co/8BsMJlp14d, , #Ofabulis #RencNum #Eval 
519416461098778624,Mr_mecenat,07/10/2014 10:18:29,"RT @Chabadie: Le jeu comme outil de développement des publics ? Appropriation par les joueurs, nouvelle façon de se présenter aux publics #…", @Chabadie , #…
519416453515456513,AuroreGallarino,07/10/2014 10:18:27,#RencNum #eval Comment on a 3Disé les photos des monuments?Coulisses de @OFabulis par @leCMN et @uvsq ! #Azaylerideau http://t.co/yabtwVSR4R, @OFabulis @leCMN @uvsq ,#RencNum #eval #Azaylerideau 
519416410565771265,ask_asc,07/10/2014 10:18:17,"#RencNum ""On connaît très mal les publics des @leCMN, et le jeu vidéo permet de toucher autremt les jeunes et de valoriser les agents""", @leCMN ,#RencNum 
519416407529127936,LaurePressac,07/10/2014 10:18:16,il s'agit aussi  de faire participer les agents à cette médiation #eval #RencNum, , #eval #RencNum
519416397160804352,comcomclaire,07/10/2014 10:18:14,"Importance pour @leCMN de valoriser les agents, visage ""humain"" des monuments. A. Dromard les remercie pour leur intérêt #RencNum #Eval", @leCMN , #RencNum #Eval
519416386050072576,ClaireChickly,07/10/2014 10:18:11,"#RencNum @edwigelel et @lecmn voient le jeu comme outil de dvpt des publics ET permet de valo le travail des agents, 1ers visages du monum", @edwigelel @lecmn ,#RencNum 
519416371617464320,MgAnSeM,07/10/2014 10:18:07,RT @leCMN: #OFabulis est disponible en téléchargement gratuit ici : http://t.co/m5Y3chkVXZ. cc @OFabulis @uvsq #emissive #RencNum #Eval, @leCMN @OFabulis @uvsq , #OFabulis #emissive #RencNum #Eval
519416363459571712,JulieArtGeek,07/10/2014 10:18:06,RT @Cleliadh: Un enjeu pour @leCMN : valoriser les agents premiers contacts dans les monuments ! T_T #eval #RencNum, @Cleliadh @leCMN , #eval #RencNum
519416351518359552,LaurePressac,07/10/2014 10:18:03,"Enjeux pour @leCMN : toucher autrement les publics, via exp participative, faire exister le monument dans l’univers virtuel #eval #RencNum", @leCMN , #eval #RencNum
519416324242800640,sebdaniel,07/10/2014 10:17:56,"#RencNum #bib A.Simonet ""Notre 1er projet date de 2005 : les miniments. Idée : autoportrait collectif des hab de @NimesVille""", @NimesVille ,#RencNum #bib 
519416316621762560,AndieCrispy,07/10/2014 10:17:54,"RT @WeAreMuseums: Nous serons au #RencNum de 12h30 à 14h, passez nous poser toutes vos questions sur #wam !", @WeAreMuseums , #RencNum #wam 
519416315824848896,lnallain,07/10/2014 10:17:54,#RencNum question: est ce que la médiation par jeu video (ex: poser questions aux agents) permet ensuite de dvper ces pratiques in situ, ,#RencNum 
519416309608890368,Comculturelle,07/10/2014 10:17:53,#RencNum #bib Le Labo² de Nîmes s'appuie sur des artistes numériques qui anticipent les usages numériques et les dépassent., ,#RencNum #bib 
519416307872432128,CapucineLx,07/10/2014 10:17:52,Autoportrait collectif des habitants de Nîmes http://t.co/g3qU2x9R1I réalisé par la bib Carré d'art #RencNum #bib, , #RencNum #bib
519416302164004864,Cleliadh,07/10/2014 10:17:51,Un enjeu pour @leCMN : valoriser les agents premiers contacts dans les monuments ! T_T #eval #RencNum, @leCMN , #eval #RencNum
519416288805158912,Lise_Marcel,07/10/2014 10:17:48,RT @CapucineLx: On passe à la bib Carré d'art de Nîmes et Kiibook http://t.co/Z0dSo0hfYm : créer son livre d'artiste #RencNum #bib, @CapucineLx , #RencNum #bib
519416178952110080,comcomclaire,07/10/2014 10:17:22,"Pour @leCMN possibilité de toucher autrement un non public en créant une expérience participative, faisant exister monuments #RencNum #Eval", @leCMN , #RencNum #Eval
519416153949880320,leCMN,07/10/2014 10:17:16,"A. Dromard, responsable des projets numériques au dpt ds publics : Il faut trouver des moyens de toucher de nouveaux publics. #Rencnum #eval", , #Rencnum #eval
519416100506058752,opheliehb,07/10/2014 10:17:03,RT @leCMN: #OFabulis est disponible en téléchargement gratuit ici : http://t.co/m5Y3chkVXZ. cc @OFabulis @uvsq #emissive #RencNum #Eval, @leCMN @OFabulis @uvsq , #OFabulis #emissive #RencNum #Eval
519416044726005760,enzaleblanc,07/10/2014 10:16:50,"RT @Museocom: Découvrir les 19 monuments de @leCMN  à travers une liste de quêtes en ligne, c'est le projet incroyable de @OFabulis  #rencn…", @Museocom @leCMN @OFabulis , #rencn…
519416003856703488,LaurePressac,07/10/2014 10:16:40,"On s’adresse à un non public, vers lequel on expérimente pour mieux le comprendre et l’accueillir dit @leCMN #eval #RencNum", @leCMN , #eval #RencNum
519415998706114561,Moetenebreuse,07/10/2014 10:16:39,#EbolaEnFranceLe24Octobre #PendantLesVacancesJeVais #showeb2rentree2014 #OvhSummit #RencNum, ,#EbolaEnFranceLe24Octobre #PendantLesVacancesJeVais #showeb2rentree2014 #OvhSummit #RencNum
519415983845695488,CapucineLx,07/10/2014 10:16:35,On passe à la bib Carré d'art de Nîmes et Kiibook http://t.co/Z0dSo0hfYm : créer son livre d'artiste #RencNum #bib, , #RencNum #bib
519415968494551040,ask_asc,07/10/2014 10:16:31,#RencNum Les jeux vidéo aident-ils à la découverte et à l'appropriation du patrimoine ?, ,#RencNum 
519415920624926720,HeloBouillard,07/10/2014 10:16:20,RT @ClaireChickly: Quelle efficacité de l'immersion? De l'apprentissage de savoirs liés au jeu? Les joueurs vont-ils mtnt mieux observer le…, @ClaireChickly , 
519415910688628736,opheliehb,07/10/2014 10:16:18,RT @dasmtweets: #RencNum #Eval Est-ce qu'une jeu vidéo peut être utile à la découverte du patrimoine ? http://t.co/3gpI8CcejA, @dasmtweets , #RencNum #Eval 
519415878698672128,Cleliadh,07/10/2014 10:16:10,"Projets très bien ficelés avec des partenaires de qualité, ça donne envie ! Cc @kyrakyralin @AuroreGallarino @edwigelel  #eval #RencNum", @kyrakyralin @AuroreGallarino @edwigelel , #eval #RencNum
519415787254452224,dasmtweets,07/10/2014 10:15:48,"@Mr_mecenat Pour la session #eval, la 1° (S. Octobre) l'a fait mais pour des ? de temps, il a été proposé d'attendre la pause :/ #RencNum",@Mr_mecenat , #eval #RencNum
519415784272318464,Chabadie,07/10/2014 10:15:47,"Le jeu comme outil de développement des publics ? Appropriation par les joueurs, nouvelle façon de se présenter aux publics #RencNum #Eval", , #RencNum #Eval
519415780623273984,jaimelesmuses,07/10/2014 10:15:47,RT @dasmtweets: #RencNum #Eval Est-ce qu'une jeu vidéo peut être utile à la découverte du patrimoine ? http://t.co/3gpI8CcejA, @dasmtweets , #RencNum #Eval 
519415777846632448,ValerieMarval,07/10/2014 10:15:46,RT @leCMN: #OFabulis est disponible en téléchargement gratuit ici : http://t.co/m5Y3chkVXZ. cc @OFabulis @uvsq #emissive #RencNum #Eval, @leCMN @OFabulis @uvsq , #OFabulis #emissive #RencNum #Eval
519415775510429696,ljaubertie,07/10/2014 10:15:45,RT @leCMN: #OFabulis est disponible en téléchargement gratuit ici : http://t.co/m5Y3chkVXZ. cc @OFabulis @uvsq #emissive #RencNum #Eval, @leCMN @OFabulis @uvsq , #OFabulis #emissive #RencNum #Eval
519415761987960832,Theo_Cabrero,07/10/2014 10:15:42,RT @ClaireChickly: Quelle efficacité de l'immersion? De l'apprentissage de savoirs liés au jeu? Les joueurs vont-ils mtnt mieux observer le…, @ClaireChickly , 
519415755189010432,lilettedc,07/10/2014 10:15:40,Le jeu en ligne O'Fabulis permet d'accéder à des lieux fermés au public et d'interagir avec de vrais agents du #CMN #RencNum #eval, , #CMN #RencNum #eval
519415754647941120,Lilmount,07/10/2014 10:15:40,RT @leCMN: #OFabulis est disponible en téléchargement gratuit ici : http://t.co/m5Y3chkVXZ. cc @OFabulis @uvsq #emissive #RencNum #Eval, @leCMN @OFabulis @uvsq , #OFabulis #emissive #RencNum #Eval
519415753683259392,LaurePressac,07/10/2014 10:15:40,"Pour @leCMN, le jeu est un outil de développement des publics : l’institution n’est plus seule à exprimer un message #eval #RencNum", @leCMN , #eval #RencNum
519415743935696896,Mr_mecenat,07/10/2014 10:15:38,RT @LaurePressac: Jeu modifie-t-il le comportement des visiteurs sur place ? 1 des questions posées par @OFabulis #eval #RencNum, @LaurePressac @OFabulis , #eval #RencNum
519415723337453568,HeloBouillard,07/10/2014 10:15:33,"RT @jaimelesmuses: Ds le jeu, on se promène dans les monuments: dans les parties accessibles au public physique et aux endroits non ouverts…", @jaimelesmuses , 
519415685530017792,Mr_mecenat,07/10/2014 10:15:24,"RT @comcomclaire: 2e Q: support de création intéressant pr auteur? 3e Q: modifie comportement des visiteurs? (Aller voir détail, parler age…", @comcomclaire , 
519415647437340672,Theo_Cabrero,07/10/2014 10:15:15,"#RencNum O'Fabulis, un dispositif vidéoludique intéressant pour une découverte patrimoniale : immersion crédible et quelques codes du MMO.", ,#RencNum 
519415641393356800,mrgx_a,07/10/2014 10:15:13,C'est quand même très #frustrant de ne pas avoir les réponses à toutes ces questions d'évaluations #impatience #eval #rencnum, , #frustrant #impatience #eval #rencnum
519415638469906432,Mr_Kochka,07/10/2014 10:15:13,RT @AMCSTI: Présentation des projets du Labo² Laboratoire des usages @NimesVille : http://t.co/HxYHI3oNck #RencNum #bib, @AMCSTI @NimesVille , #RencNum #bib
519415619905921025,leCMN,07/10/2014 10:15:08,#OFabulis est disponible en téléchargement gratuit ici : http://t.co/m5Y3chkVXZ. cc @OFabulis @uvsq #emissive #RencNum #Eval, @OFabulis @uvsq ,#OFabulis #emissive #RencNum #Eval
519415611420852224,HeloBouillard,07/10/2014 10:15:06,#RencNum Je sens que je vais tester O Fabulis dès ce soir ! @leCMN, @leCMN,#RencNum 
519415597235728385,JulieArtGeek,07/10/2014 10:15:03,RT @Mr_mecenat: Ils ne répondent pas aux questions les intervenants ? #RencNum, @Mr_mecenat , #RencNum
519415593741860864,AuroreGallarino,07/10/2014 10:15:02,"RT @ask_asc: #RencNum @OFabulis est entièremt numériq mais vraimt ancré dans la réalité (entretiens avc agents, photos des lieux, légendes.…", @ask_asc @OFabulis , #RencNum 
519415555959574528,ClaireChickly,07/10/2014 10:14:53,Quelle efficacité de l'immersion? De l'apprentissage de savoirs liés au jeu? Les joueurs vont-ils mtnt mieux observer les monum? #rencnum, , #rencnum
519415535722061824,_omr,07/10/2014 10:14:48,RT @Cleliadh: Est ce qu'un #jeuvidéo peut être utile pour faire connaître le #patrimoine ? Plusieurs questions posées par @edwigelel #eval …, @Cleliadh @edwigelel , #jeuvidéo #patrimoine #eval 
519415533490700288,LaurePressac,07/10/2014 10:14:48,Jeu modifie-t-il le comportement des visiteurs sur place ? 1 des questions posées par @OFabulis #eval #RencNum, @OFabulis , #eval #RencNum
519415507678945280,Mr_Kochka,07/10/2014 10:14:41,Le labo carré travaille avec des artistes numériques qui sont à la pointe des mutations culturelles ET technologiques #Rencnum #bib, , #Rencnum #bib
519415507678945280,Mr_Kochka,07/10/2014 10:14:41,Le labo carré travaille avec des artistes numériques qui sont à la pointe des mutations culturelles ET technologiques #Rencnum #bib, , #Rencnum #bib
519415474208407553,comcomclaire,07/10/2014 10:14:33,"2e Q: support de création intéressant pr auteur? 3e Q: modifie comportement des visiteurs? (Aller voir détail, parler agents) #RencNum #Eval", , #RencNum #Eval
519415458915577856,trendoaFR,07/10/2014 10:14:30,42 users published 155 tweets about #RencNum in the last 5 minutes http://t.co/MemwPvLwPK, , #RencNum 
519415414963834880,AMCSTI,07/10/2014 10:14:19,Présentation des projets du Labo² Laboratoire des usages @NimesVille : http://t.co/HxYHI3oNck #RencNum #bib, @NimesVille , #RencNum #bib
519415407598649344,ask_asc,07/10/2014 10:14:18,"#RencNum @OFabulis est entièremt numériq mais vraimt ancré dans la réalité (entretiens avc agents, photos des lieux, légendes...)", @OFabulis ,#RencNum 
519415372609753089,JulieArtGeek,07/10/2014 10:14:09,RT @dasmtweets: #RencNum #Eval Est-ce qu'une jeu vidéo peut être utile à la découverte du patrimoine ? http://t.co/3gpI8CcejA, @dasmtweets , #RencNum #Eval 
519415368876834816,Chabadie,07/10/2014 10:14:08,Pas encore d'évaluation (#WorkInProgress) mais des questions #RencNum #Eval, , #WorkInProgress #RencNum #Eval
519415350090563584,mrgx_a,07/10/2014 10:14:04,RT @dasmtweets: #RencNum #Eval Est-ce qu'une jeu vidéo peut être utile à la découverte du patrimoine ? http://t.co/3gpI8CcejA, @dasmtweets , #RencNum #Eval 
519415342696005633,ValerieMarval,07/10/2014 10:14:02,RT @leCMN: Certains lieux présentés dans #OFabulis ne sont pas ouverts au public ! #RencNum #eval http://t.co/akdlvwzt4e, @leCMN , #OFabulis #RencNum #eval 
519415314225070080,Cleliadh,07/10/2014 10:13:55,Est ce qu'un #jeuvidéo peut être utile pour faire connaître le #patrimoine ? Plusieurs questions posées par @edwigelel #eval #RencNum, @edwigelel , #jeuvidéo #patrimoine #eval #RencNum
519415280620273664,Museocom,07/10/2014 10:13:47,"Découvrir les 19 monuments de @leCMN  à travers une liste de quêtes en ligne, c'est le projet incroyable de @OFabulis  #rencnum #eval", @leCMN @OFabulis , #rencnum #eval
519415238517854208,dasmtweets,07/10/2014 10:13:37,RT @jaimelesmuses: +40h de jeu possible pour Ofabulis #cmn #eval #RencNum, @jaimelesmuses , #cmn #eval #RencNum
519415203247968256,dasmtweets,07/10/2014 10:13:29,#RencNum #Eval Est-ce qu'une jeu vidéo peut être utile à la découverte du patrimoine ? http://t.co/3gpI8CcejA, ,#RencNum #Eval 
519415202899849216,Mr_mecenat,07/10/2014 10:13:29,Ils ne répondent pas aux questions les intervenants ? #RencNum, , #RencNum
519415160247971840,comcomclaire,07/10/2014 10:13:19,Recueil des données a commencé pr répondre à plusieurs questions: jeu vidéo en ligne fonctionne pr faire découvrir patrimoine #RencNum #Eval, , #RencNum #Eval
519415087829106688,leCMN,07/10/2014 10:13:01,Certains lieux présentés dans #OFabulis ne sont pas ouverts au public ! #RencNum #eval http://t.co/akdlvwzt4e, , #OFabulis #RencNum #eval 
519415075502034944,ClaireChickly,07/10/2014 10:12:58,"#rencnum le jeu ofabulis ouvre 19 monuments, 110 lieux dont beaucoup non ouverts au public et permet d'echanger avec 14 vrais agents du CMN", ,#rencnum 
519415053226110976,Cleliadh,07/10/2014 10:12:53,le jeu @OFabulis est dispo sur Mac Pc et tablettes Androïd #eval #RencNum, @OFabulis , #eval #RencNum
519415042027290624,LaurePressac,07/10/2014 10:12:50,"Dans  @OFabulis, 14 agents à interroger, 579 objets à examiner, de nombreuses heures de jeu en perspective ! #eval #RencNum", @OFabulis , #eval #RencNum
519415024293801984,Chabadie,07/10/2014 10:12:46,"Jeu en ligne, @OFabulis @ofest accessible sur PC, mac et tablettes Android #RencNum #Eval", @OFabulis @ofest , #RencNum #Eval
519415009747943424,Mr_mecenat,07/10/2014 10:12:43,RT @Cleliadh: dans le jeu on peut découvrir des espaces qui ne sont pas accessibles habituellement #eval #RencNum, @Cleliadh , #eval #RencNum
519415002051395584,jaimelesmuses,07/10/2014 10:12:41,+40h de jeu possible pour Ofabulis #cmn #eval #RencNum, , #cmn #eval #RencNum
519414970195656704,JulieArtGeek,07/10/2014 10:12:33,RT @dasmtweets: #RencNum #Eval 18 lieux accessibles en ligne alors qu'il ne sont pas en physique., @dasmtweets , #RencNum #Eval 
519414920832901120,comcomclaire,07/10/2014 10:12:22,Le jeu O Fabulis permet de découvrir espaces fermés au public 18 monuments sur les 19 représentés dans le jeu (plus de 40h) #RencNum #Eval, , #RencNum #Eval
519414905234284544,Mr_mecenat,07/10/2014 10:12:18,RT @ClaireChickly: #rencnum les perso réels (vivants et morts) croisent les perso légendaires des monuments nationaux. Chaque enigme ouvre …, @ClaireChickly , #rencnum 
519414904965849088,dasmtweets,07/10/2014 10:12:18,#RencNum #Eval 18 lieux accessibles en ligne alors qu'il ne sont pas en physique., ,#RencNum #Eval 
519414898938617856,Mr_mecenat,07/10/2014 10:12:16,RT @leCMN: Chaque joueur #Ofabulis peut échanger avec de vrais agents présents dans les monuments par chat écrit ! #RencNum #eval, @leCMN , #Ofabulis #RencNum #eval
519414886120816640,AuroreGallarino,07/10/2014 10:12:13,"#RencNum #eval Grâce à @Ofabulis, on peut aussi visiter 18 lieux inaccessibles au public !", @Ofabulis ,#RencNum #eval 
519414882752790528,sebdaniel,07/10/2014 10:12:12,"#RencNum #bib On continue avec Alexandre Simonet, chef de projet prospective et médiation au carré d'art bib de @NimesVille", @NimesVille,#RencNum #bib 
519414872036376576,Chabadie,07/10/2014 10:12:10,Visite d'espaces inaccessibles au grand public dans @OFabulis #tropcool #RencNum #Eval, @OFabulis , #tropcool #RencNum #Eval
519414854604836864,Cleliadh,07/10/2014 10:12:06,@Mr_mecenat @jaimelesmuses @leCMN @OFabulis il y avait un paquet de partenaires sur la première slide! #RencNum #eval,@Mr_mecenat @jaimelesmuses @leCMN @OFabulis , #RencNum #eval
519414841396985856,guldorac,07/10/2014 10:12:03,"RT @VvanAtten: ""Devenir contributeur"", un projet de médiation numérique sur 3 ans à Strasbourg http://t.co/JJQALexS0b #bib #RencNum", @VvanAtten , #bib #RencNum
519414837433348096,AMCSTI,07/10/2014 10:12:02,"[intervenant] A. Simonet, chef  prospect. &amp; méd. au Carré d'Art Bibliothèque de Nîmes : bibliothèque prod. de contenus #RencNum #bib", , #RencNum #bib
519414836066017280,patrimoinedefra,07/10/2014 10:12:01,RT @AuroreGallarino: #RencNum #eval 19 monuments à découvrir dans le jeu @OFabulis : de #Carnac à la #VillaSavoye http://t.co/7yuQx25cZS ht…, @AuroreGallarino @OFabulis , #RencNum #eval #Carnac #VillaSavoye 
519414822556164097,jaimelesmuses,07/10/2014 10:11:58,"Ds le jeu, on se promène dans les monuments: dans les parties accessibles au public physique et aux endroits non ouverts #eval #RencNum", , #eval #RencNum
519414785902116864,LaurePressac,07/10/2014 10:11:49,"Grâce aux énigmes de @OFabulis, vous pouvez aussi accéder à des espaces non ouverts au publics dans les monuments du @leCMN #eval #RencNum", @OFabulis @leCMN , #eval #RencNum
519414784002125824,MgAnSeM,07/10/2014 10:11:49,RT @Cleliadh: le décors sont des photos reconstituées en 3D et on peut interagir avec des vrais agents des sites ! #enorme #Eval #RencNum, @Cleliadh , #enorme #Eval #RencNum
519414766184710146,dadysdesign,07/10/2014 10:11:45,#RencNum #bib @bib2strasbourg s'inspire aussi de la presse en ligne pour la médiation numérique @MemoireSilence http://t.co/UeGGlLtoo4, @bib2strasbourg @MemoireSilence ,#RencNum #bib 
519414748245671936,JulieArtGeek,07/10/2014 10:11:40,@OFabulis permet de découvrir des espaces cachés au public dans les monuments ! #RencNum @leCMN,@OFabulis @leCMN, #RencNum 
519414738594574336,patrimoinedefra,07/10/2014 10:11:38,RT @leCMN: Chaque joueur #Ofabulis peut échanger avec de vrais agents présents dans les monuments par chat écrit ! #RencNum #eval, @leCMN , #Ofabulis #RencNum #eval
519414727534194688,ask_asc,07/10/2014 10:11:35,Avec qui vais-je jouer sur @OFabulis  maintenant ? ;) #RencNum, @OFabulis , #RencNum
519414700933906432,Cleliadh,07/10/2014 10:11:29,dans le jeu on peut découvrir des espaces qui ne sont pas accessibles habituellement #eval #RencNum, , #eval #RencNum
519414698102751232,FestivalSiana,07/10/2014 10:11:28,"Présentation de @OFabulis, jeu online de découverte des monuments nationaux pour les 18-30 aux #RencNum http://t.co/nErc1UjLfF", @OFabulis , #RencNum 
519414658026192896,ClaireChickly,07/10/2014 10:11:19,#rencnum les perso réels (vivants et morts) croisent les perso légendaires des monuments nationaux. Chaque enigme ouvre un autre monum, ,#rencnum 
519414636974977024,leCMN,07/10/2014 10:11:14,Chaque joueur #Ofabulis peut échanger avec de vrais agents présents dans les monuments par chat écrit ! #RencNum #eval, , #Ofabulis #RencNum #eval
519414619535073280,dasmtweets,07/10/2014 10:11:10,RT @leCMN: #Ofabulis : plus de 19 monuments toutes époques confondues sont représentés dans le jeu. #RencNum #eval http://t.co/bl7iLOAZVt, @leCMN , #Ofabulis #RencNum #eval 
519414612102746112,comcomclaire,07/10/2014 10:11:08,"Joueurs peuvent échanger avec les (vrais) agents de la basilique de #Saintdenis, accomplir des quêtes, passer de monu en monu #RencNum #Eval", , #Saintdenis #RencNum #Eval
519414599725379584,dasmtweets,07/10/2014 10:11:05,"RT @LaurePressac: Ce n'est pas seulement une visite virtuelle, mais il y a une aventure à mener #eval #RencNum", @LaurePressac , #eval #RencNum
519414590162370560,chcourtin,07/10/2014 10:11:03,#eval #rencnum : o fabulis : toujours difficile de s'immerger ds des représentations 3D d'avatars peu réalistes. Je dois être trop vieux !, ,#eval #rencnum 
519414568981106688,Mr_Kochka,07/10/2014 10:10:58,Alexandre Simonet va maintenant présenter les expériences du laboratoire numérique du carré d'art à Nîmes #RencNum #bib, , #RencNum #bib
519414550568128512,krismkrolls,07/10/2014 10:10:53,"Après une présentation et analyse du jeu transmedia Les mystères de la basilique St Denis, place à O'Fabulis #RencNum http://t.co/rTDFXImt1L", , #RencNum 
519414502442676224,Comculturelle,07/10/2014 10:10:42,#RencNum #bib Pour info voici le site en question pour les @bib2strasbourg  http://t.co/WUHiOgXV3w #workinprogress #médiation #numérique, @bib2strasbourg ,#RencNum #bib #workinprogress #médiation #numérique
519414454904442881,LaurePressac,07/10/2014 10:10:30,RT @JulieArtGeek: @OFabulis les agents présents dans le jeu vidéo sont les vrais ! #RencNum, @JulieArtGeek @OFabulis , #RencNum
519414434994065408,dasmtweets,07/10/2014 10:10:26,RT @LaurePressac: On peut dans le jeu discuter avec les autres joueurs et avec les agents du @leCMN filmé pour le jeu #eval #RencNum, @LaurePressac @leCMN , #eval #RencNum
519414426819383296,lmadelon,07/10/2014 10:10:24,"Et son ""successeur"" entièrement virtuel @OFabulis http://t.co/B0dB5olCWB #RencNum #eval", @OFabulis , #RencNum #eval
519414423719788545,Mr_mecenat,07/10/2014 10:10:23,@jaimelesmuses @leCMN avec des partenaires &amp; entreprises locaux ? #RencNum @OFabulis,@jaimelesmuses @leCMN @OFabulis, #RencNum 
519414402081386496,leCMN,07/10/2014 10:10:18,#Ofabulis : plus de 19 monuments toutes époques confondues sont représentés dans le jeu. #RencNum #eval http://t.co/bl7iLOAZVt, ,#Ofabulis #RencNum #eval 
519414380329713664,JulieArtGeek,07/10/2014 10:10:13,RT @AuroreGallarino: #RencNum #eval Partez aussi à la rencontre des agents du @leCMN pour résoudre des quêtes en groupe ! #ofabulis, @AuroreGallarino @leCMN , #RencNum #eval #ofabulis
519414356472500224,ValerieMarval,07/10/2014 10:10:07,RT @AuroreGallarino: #RencNum #eval 19 monuments à découvrir dans le jeu @OFabulis : de #Carnac à la #VillaSavoye http://t.co/7yuQx25cZS ht…, @AuroreGallarino @OFabulis , #RencNum #eval #Carnac #VillaSavoye 
